start,end,startime,endtime,traveltime
oltorf,benwhite,1496568945,1496569140,195
oltorf,benwhite,1496594654,1496594831,177
oltorf,benwhite,1496601588,1496601730,142
oltorf,benwhite,1496592574,1496592626,52
oltorf,benwhite,1496576873,1496576907,34
oltorf,benwhite,1496594437,1496594586,149
oltorf,benwhite,1496577133,1496577216,83
oltorf,benwhite,1496599127,1496599300,173
oltorf,benwhite,1496574665,1496574838,173
oltorf,benwhite,1496587913,1496588091,178
oltorf,benwhite,1496589969,1496590087,118
oltorf,benwhite,1496572760,1496572838,78
oltorf,benwhite,1496585176,1496585207,31
oltorf,benwhite,1496569211,1496569275,64
oltorf,benwhite,1496608338,1496608534,196
oltorf,benwhite,1496578289,1496578483,194
oltorf,benwhite,1496581421,1496581498,77
oltorf,benwhite,1496608589,1496608592,3
oltorf,benwhite,1496580607,1496580608,1
oltorf,benwhite,1496600369,1496600547,178
oltorf,benwhite,1496576202,1496576341,139
oltorf,benwhite,1496590824,1496590922,98
oltorf,benwhite,1496591258,1496591436,178
oltorf,benwhite,1496617617,1496617761,144
oltorf,benwhite,1496580541,1496580566,25
oltorf,benwhite,1496576664,1496576734,70
oltorf,benwhite,1496608267,1496608445,178
oltorf,benwhite,1496586451,1496586517,66
oltorf,benwhite,1496570488,1496570645,157
oltorf,benwhite,1496590371,1496590479,108
oltorf,benwhite,1496590889,1496591033,144
oltorf,benwhite,1496593609,1496593748,139
oltorf,benwhite,1496590143,1496590187,44
oltorf,benwhite,1496587048,1496587231,183
oltorf,benwhite,1496582483,1496582632,149
oltorf,benwhite,1496600935,1496601077,142
oltorf,benwhite,1496594352,1496594538,186
oltorf,benwhite,1496613613,1496613784,171
oltorf,benwhite,1496583533,1496583695,162
oltorf,benwhite,1496569939,1496570007,68
oltorf,benwhite,1496603039,1496603206,167
oltorf,benwhite,1496602454,1496602477,23
oltorf,benwhite,1496598426,1496598524,98
oltorf,benwhite,1496610512,1496610664,152
oltorf,benwhite,1496593108,1496593210,102
oltorf,benwhite,1496598491,1496598500,9
oltorf,benwhite,1496592668,1496592792,124
oltorf,benwhite,1496615913,1496615927,14
oltorf,benwhite,1496616451,1496616488,37
oltorf,benwhite,1496606149,1496606193,44
oltorf,benwhite,1496576623,1496576800,177
oltorf,benwhite,1496574440,1496574463,23
oltorf,benwhite,1496581148,1496581251,103
oltorf,benwhite,1496596753,1496596951,198
oltorf,benwhite,1496590721,1496590784,63
oltorf,benwhite,1496590912,1496590919,7
oltorf,benwhite,1496617419,1496617594,175
oltorf,benwhite,1496581309,1496581319,10
oltorf,benwhite,1496604040,1496604042,2
oltorf,benwhite,1496617200,1496617202,2
oltorf,benwhite,1496569378,1496569474,96
oltorf,benwhite,1496607707,1496607861,154
oltorf,benwhite,1496586166,1496586336,170
oltorf,benwhite,1496578701,1496578804,103
oltorf,benwhite,1496579172,1496579260,88
oltorf,benwhite,1496588467,1496588629,162
oltorf,benwhite,1496587955,1496588008,53
oltorf,benwhite,1496608980,1496609020,40
oltorf,benwhite,1496578598,1496578776,178
oltorf,benwhite,1496611103,1496611150,47
oltorf,benwhite,1496597898,1496597994,96
oltorf,benwhite,1496585855,1496585934,79
oltorf,benwhite,1496589052,1496589127,75
oltorf,benwhite,1496601517,1496601519,2
oltorf,benwhite,1496611724,1496611880,156
oltorf,benwhite,1496602702,1496602888,186
oltorf,benwhite,1496610823,1496610836,13
oltorf,benwhite,1496588662,1496588789,127
oltorf,benwhite,1496578038,1496578065,27
oltorf,benwhite,1496583427,1496583512,85
oltorf,benwhite,1496588084,1496588269,185
oltorf,benwhite,1496586647,1496586770,123
oltorf,benwhite,1496600798,1496600934,136
oltorf,benwhite,1496601458,1496601556,98
oltorf,benwhite,1496575074,1496575217,143
oltorf,benwhite,1496570748,1496570779,31
oltorf,benwhite,1496602670,1496602757,87
oltorf,benwhite,1496598764,1496598814,50
oltorf,benwhite,1496598111,1496598249,138
oltorf,benwhite,1496614635,1496614642,7
oltorf,benwhite,1496586689,1496586885,196
oltorf,benwhite,1496576801,1496576906,105
oltorf,benwhite,1496617147,1496617314,167
oltorf,benwhite,1496590092,1496590230,138
oltorf,benwhite,1496571356,1496571546,190
oltorf,benwhite,1496599237,1496599377,140
oltorf,benwhite,1496594180,1496594330,150
oltorf,benwhite,1496617522,1496617622,100
oltorf,benwhite,1496588183,1496588319,136
oltorf,benwhite,1496603183,1496603339,156
oltorf,benwhite,1496568811,1496568990,179
oltorf,benwhite,1496585800,1496585867,67
oltorf,benwhite,1496582013,1496582153,140
oltorf,benwhite,1496574523,1496574599,76
oltorf,benwhite,1496573787,1496573826,39
oltorf,benwhite,1496576747,1496576841,94
oltorf,benwhite,1496613402,1496613521,119
oltorf,benwhite,1496603497,1496603612,115
oltorf,benwhite,1496574857,1496574870,13
oltorf,benwhite,1496604672,1496604709,37
oltorf,benwhite,1496587826,1496588007,181
oltorf,benwhite,1496592762,1496592812,50
oltorf,benwhite,1496617504,1496617589,85
oltorf,benwhite,1496571312,1496571440,128
oltorf,benwhite,1496597102,1496597261,159
oltorf,benwhite,1496593473,1496593619,146
oltorf,benwhite,1496587601,1496587756,155
oltorf,benwhite,1496598049,1496598227,178
oltorf,benwhite,1496581376,1496581572,196
oltorf,benwhite,1496596281,1496596296,15
oltorf,benwhite,1496599043,1496599152,109
oltorf,benwhite,1496590577,1496590740,163
oltorf,benwhite,1496616045,1496616049,4
oltorf,benwhite,1496611232,1496611309,77
oltorf,benwhite,1496613360,1496613370,10
oltorf,benwhite,1496587173,1496587263,90
oltorf,benwhite,1496576608,1496576608,0
oltorf,benwhite,1496596157,1496596190,33
oltorf,benwhite,1496575298,1496575455,157
oltorf,benwhite,1496592298,1496592461,163
oltorf,benwhite,1496593405,1496593417,12
oltorf,benwhite,1496578149,1496578192,43
oltorf,benwhite,1496608858,1496609039,181
oltorf,benwhite,1496587381,1496587451,70
oltorf,benwhite,1496615788,1496615978,190
oltorf,benwhite,1496605410,1496605419,9
oltorf,benwhite,1496583382,1496583452,70
oltorf,benwhite,1496593866,1496594004,138
oltorf,benwhite,1496584471,1496584486,15
oltorf,benwhite,1496605517,1496605692,175
oltorf,benwhite,1496571765,1496571779,14
oltorf,benwhite,1496609398,1496609501,103
oltorf,benwhite,1496602602,1496602659,57
oltorf,benwhite,1496594430,1496594500,70
oltorf,benwhite,1496588482,1496588651,169
oltorf,benwhite,1496573085,1496573204,119
oltorf,benwhite,1496572852,1496573045,193
oltorf,benwhite,1496568546,1496568580,34
oltorf,benwhite,1496596681,1496596798,117
oltorf,benwhite,1496584438,1496584612,174
oltorf,benwhite,1496571615,1496571741,126
oltorf,benwhite,1496575798,1496575927,129
oltorf,benwhite,1496598538,1496598563,25
oltorf,benwhite,1496586783,1496586905,122
oltorf,benwhite,1496608344,1496608464,120
oltorf,benwhite,1496609517,1496609551,34
oltorf,benwhite,1496568171,1496568326,155
oltorf,benwhite,1496585813,1496585973,160
oltorf,benwhite,1496596462,1496596561,99
oltorf,benwhite,1496617503,1496617693,190
oltorf,benwhite,1496593703,1496593834,131
oltorf,benwhite,1496600513,1496600679,166
oltorf,benwhite,1496575279,1496575475,196
oltorf,benwhite,1496569209,1496569222,13
oltorf,benwhite,1496595102,1496595204,102
oltorf,benwhite,1496612206,1496612237,31
oltorf,benwhite,1496583157,1496583308,151
oltorf,benwhite,1496579264,1496579384,120
oltorf,benwhite,1496611843,1496611968,125
oltorf,benwhite,1496568569,1496568576,7
oltorf,benwhite,1496595388,1496595516,128
oltorf,benwhite,1496613219,1496613399,180
oltorf,benwhite,1496572390,1496572588,198
oltorf,benwhite,1496605737,1496605849,112
oltorf,benwhite,1496591824,1496591955,131
oltorf,benwhite,1496609418,1496609499,81
oltorf,benwhite,1496589057,1496589237,180
oltorf,benwhite,1496571074,1496571212,138
oltorf,benwhite,1496586261,1496586392,131
oltorf,benwhite,1496600940,1496601086,146
oltorf,benwhite,1496609425,1496609441,16
oltorf,benwhite,1496594926,1496595100,174
oltorf,benwhite,1496580080,1496580199,119
oltorf,benwhite,1496596772,1496596789,17
oltorf,benwhite,1496615216,1496615282,66
oltorf,benwhite,1496582218,1496582329,111
oltorf,benwhite,1496603650,1496603837,187
oltorf,benwhite,1496607020,1496607053,33
oltorf,benwhite,1496588341,1496588465,124
oltorf,benwhite,1496570706,1496570736,30
oltorf,benwhite,1496593286,1496593346,60
oltorf,benwhite,1496596267,1496596404,137
oltorf,benwhite,1496578811,1496578906,95
oltorf,benwhite,1496572838,1496572952,114
oltorf,benwhite,1496611569,1496611589,20
oltorf,benwhite,1496583776,1496583915,139
oltorf,benwhite,1496606554,1496606608,54
oltorf,benwhite,1496601394,1496601585,191
oltorf,benwhite,1496608213,1496608267,54
oltorf,benwhite,1496597904,1496598015,111
oltorf,benwhite,1496585521,1496585701,180
oltorf,benwhite,1496615110,1496615186,76
oltorf,benwhite,1496618263,1496618431,168
oltorf,benwhite,1496603132,1496603161,29
oltorf,benwhite,1496590791,1496590798,7
oltorf,benwhite,1496615625,1496615644,19
oltorf,benwhite,1496582028,1496582078,50
oltorf,benwhite,1496608877,1496608998,121
oltorf,benwhite,1496577116,1496577313,197
oltorf,benwhite,1496601198,1496601308,110
oltorf,benwhite,1496578765,1496578783,18
oltorf,benwhite,1496606330,1496606378,48
oltorf,benwhite,1496589505,1496589618,113
oltorf,benwhite,1496574007,1496574097,90
oltorf,benwhite,1496606421,1496606441,20
oltorf,benwhite,1496608030,1496608156,126
oltorf,benwhite,1496611199,1496611242,43
oltorf,benwhite,1496608843,1496608982,139
oltorf,benwhite,1496596064,1496596232,168
oltorf,benwhite,1496616780,1496616838,58
oltorf,benwhite,1496611575,1496611717,142
oltorf,benwhite,1496604155,1496604241,86
oltorf,benwhite,1496582139,1496582154,15
oltorf,benwhite,1496590388,1496590549,161
oltorf,benwhite,1496579719,1496579860,141
oltorf,benwhite,1496604058,1496604225,167
oltorf,benwhite,1496596345,1496596419,74
oltorf,benwhite,1496578661,1496578803,142
oltorf,benwhite,1496579659,1496579733,74
oltorf,benwhite,1496599228,1496599349,121
oltorf,benwhite,1496578784,1496578874,90
oltorf,benwhite,1496581201,1496581235,34
oltorf,benwhite,1496613690,1496613761,71
oltorf,benwhite,1496608257,1496608440,183
oltorf,benwhite,1496596533,1496596625,92
oltorf,benwhite,1496614284,1496614413,129
oltorf,benwhite,1496571484,1496571666,182
oltorf,benwhite,1496618005,1496618101,96
oltorf,benwhite,1496618009,1496618208,199
oltorf,benwhite,1496602011,1496602131,120
oltorf,benwhite,1496572693,1496572868,175
oltorf,benwhite,1496616203,1496616307,104
oltorf,benwhite,1496592618,1496592655,37
oltorf,benwhite,1496617850,1496617892,42
oltorf,benwhite,1496581711,1496581880,169
oltorf,benwhite,1496603109,1496603138,29
oltorf,benwhite,1496577800,1496577808,8
oltorf,benwhite,1496589521,1496589601,80
oltorf,benwhite,1496581457,1496581525,68
oltorf,benwhite,1496617373,1496617481,108
oltorf,benwhite,1496614496,1496614541,45
oltorf,benwhite,1496581767,1496581867,100
oltorf,benwhite,1496580704,1496580900,196
oltorf,benwhite,1496615890,1496616023,133
oltorf,benwhite,1496586800,1496586891,91
oltorf,benwhite,1496604859,1496604859,0
oltorf,benwhite,1496588207,1496588231,24
oltorf,benwhite,1496579478,1496579599,121
oltorf,benwhite,1496601181,1496601360,179
oltorf,benwhite,1496608273,1496608296,23
oltorf,benwhite,1496578413,1496578431,18
oltorf,benwhite,1496585657,1496585740,83
oltorf,benwhite,1496571073,1496571157,84
oltorf,benwhite,1496585158,1496585295,137
oltorf,benwhite,1496568388,1496568436,48
oltorf,benwhite,1496605674,1496605819,145
oltorf,benwhite,1496578726,1496578838,112
oltorf,benwhite,1496571431,1496571456,25
oltorf,benwhite,1496580299,1496580425,126
oltorf,benwhite,1496612214,1496612339,125
oltorf,benwhite,1496570658,1496570686,28
oltorf,benwhite,1496590872,1496590976,104
oltorf,benwhite,1496598785,1496598893,108
oltorf,benwhite,1496577795,1496577979,184
oltorf,benwhite,1496586993,1496587162,169
oltorf,benwhite,1496593530,1496593655,125
oltorf,benwhite,1496605415,1496605515,100
oltorf,benwhite,1496584951,1496584998,47
oltorf,benwhite,1496610925,1496610943,18
oltorf,benwhite,1496590739,1496590812,73
oltorf,benwhite,1496581387,1496581561,174
oltorf,benwhite,1496571825,1496571915,90
oltorf,benwhite,1496602357,1496602461,104
oltorf,benwhite,1496618030,1496618107,77
oltorf,benwhite,1496593834,1496593839,5
oltorf,benwhite,1496606211,1496606219,8
oltorf,benwhite,1496570463,1496570518,55
oltorf,benwhite,1496572895,1496572981,86
oltorf,benwhite,1496577053,1496577210,157
oltorf,benwhite,1496595906,1496596009,103
oltorf,benwhite,1496581459,1496581496,37
oltorf,benwhite,1496616620,1496616723,103
oltorf,benwhite,1496605186,1496605244,58
oltorf,benwhite,1496595392,1496595568,176
oltorf,benwhite,1496601484,1496601577,93
oltorf,benwhite,1496613575,1496613753,178
oltorf,benwhite,1496590314,1496590343,29
oltorf,benwhite,1496589648,1496589745,97
oltorf,benwhite,1496599392,1496599549,157
oltorf,benwhite,1496615649,1496615725,76
oltorf,benwhite,1496588159,1496588223,64
oltorf,benwhite,1496583162,1496583293,131
oltorf,benwhite,1496597315,1496597461,146
oltorf,benwhite,1496606300,1496606461,161
oltorf,benwhite,1496610276,1496610340,64
oltorf,benwhite,1496568127,1496568189,62
oltorf,benwhite,1496603393,1496603524,131
oltorf,benwhite,1496610898,1496610962,64
oltorf,benwhite,1496570985,1496571171,186
oltorf,benwhite,1496607252,1496607433,181
oltorf,benwhite,1496599156,1496599299,143
oltorf,benwhite,1496568349,1496568405,56
oltorf,benwhite,1496616608,1496616712,104
oltorf,benwhite,1496612442,1496612625,183
oltorf,benwhite,1496572294,1496572489,195
oltorf,benwhite,1496611510,1496611552,42
oltorf,benwhite,1496572285,1496572474,189
oltorf,benwhite,1496613864,1496614007,143
oltorf,benwhite,1496578352,1496578489,137
oltorf,benwhite,1496570940,1496570961,21
oltorf,benwhite,1496589060,1496589125,65
oltorf,benwhite,1496573093,1496573132,39
oltorf,benwhite,1496616459,1496616580,121
oltorf,benwhite,1496576406,1496576522,116
oltorf,benwhite,1496582041,1496582204,163
oltorf,benwhite,1496594665,1496594811,146
oltorf,benwhite,1496595589,1496595734,145
oltorf,benwhite,1496596572,1496596688,116
oltorf,benwhite,1496589563,1496589583,20
oltorf,benwhite,1496601266,1496601288,22
oltorf,benwhite,1496607224,1496607414,190
oltorf,benwhite,1496596456,1496596472,16
oltorf,benwhite,1496582104,1496582243,139
oltorf,benwhite,1496578599,1496578790,191
oltorf,benwhite,1496612626,1496612759,133
oltorf,benwhite,1496598473,1496598475,2
oltorf,benwhite,1496612437,1496612438,1
oltorf,benwhite,1496616390,1496616574,184
oltorf,benwhite,1496611118,1496611133,15
oltorf,benwhite,1496596708,1496596709,1
oltorf,benwhite,1496607854,1496607976,122
oltorf,benwhite,1496599365,1496599476,111
oltorf,benwhite,1496583186,1496583212,26
oltorf,benwhite,1496586469,1496586531,62
oltorf,benwhite,1496574294,1496574442,148
oltorf,benwhite,1496609172,1496609297,125
oltorf,benwhite,1496575811,1496575820,9
oltorf,benwhite,1496600297,1496600451,154
oltorf,benwhite,1496613683,1496613821,138
oltorf,benwhite,1496610027,1496610101,74
oltorf,benwhite,1496580678,1496580851,173
oltorf,benwhite,1496594240,1496594382,142
oltorf,benwhite,1496581925,1496582092,167
oltorf,benwhite,1496573472,1496573556,84
oltorf,benwhite,1496594846,1496594980,134
oltorf,benwhite,1496575921,1496576014,93
oltorf,benwhite,1496583334,1496583394,60
oltorf,benwhite,1496589566,1496589598,32
oltorf,benwhite,1496575056,1496575208,152
oltorf,benwhite,1496597596,1496597664,68
oltorf,benwhite,1496605912,1496605945,33
oltorf,benwhite,1496615976,1496616111,135
oltorf,benwhite,1496573139,1496573226,87
oltorf,benwhite,1496575004,1496575045,41
oltorf,benwhite,1496584775,1496584914,139
oltorf,benwhite,1496584014,1496584119,105
oltorf,benwhite,1496578086,1496578158,72
oltorf,benwhite,1496600735,1496600847,112
oltorf,benwhite,1496594274,1496594306,32
oltorf,benwhite,1496611391,1496611413,22
oltorf,benwhite,1496592963,1496593078,115
oltorf,benwhite,1496610233,1496610341,108
oltorf,benwhite,1496586594,1496586709,115
oltorf,benwhite,1496576991,1496577028,37
oltorf,benwhite,1496581802,1496581837,35
oltorf,benwhite,1496610363,1496610516,153
oltorf,benwhite,1496599079,1496599257,178
oltorf,benwhite,1496596745,1496596899,154
oltorf,benwhite,1496583248,1496583300,52
oltorf,benwhite,1496589002,1496589077,75
oltorf,benwhite,1496614005,1496614091,86
oltorf,benwhite,1496581055,1496581187,132
oltorf,benwhite,1496568236,1496568301,65
oltorf,benwhite,1496572057,1496572244,187
oltorf,benwhite,1496583683,1496583826,143
oltorf,benwhite,1496571098,1496571186,88
oltorf,benwhite,1496598337,1496598351,14
oltorf,benwhite,1496572307,1496572359,52
oltorf,benwhite,1496604847,1496604963,116
oltorf,benwhite,1496600157,1496600341,184
oltorf,benwhite,1496606202,1496606283,81
oltorf,benwhite,1496573386,1496573474,88
oltorf,benwhite,1496598999,1496599089,90
oltorf,benwhite,1496617990,1496618098,108
oltorf,benwhite,1496569963,1496570100,137
oltorf,benwhite,1496606537,1496606719,182
oltorf,benwhite,1496609603,1496609789,186
oltorf,benwhite,1496572456,1496572614,158
oltorf,benwhite,1496595415,1496595612,197
oltorf,benwhite,1496573088,1496573143,55
oltorf,benwhite,1496616919,1496617094,175
oltorf,benwhite,1496580971,1496581055,84
oltorf,benwhite,1496577972,1496578102,130
oltorf,benwhite,1496609704,1496609853,149
oltorf,benwhite,1496577192,1496577332,140
oltorf,benwhite,1496615654,1496615658,4
oltorf,benwhite,1496616559,1496616705,146
oltorf,benwhite,1496586618,1496586666,48
oltorf,benwhite,1496575373,1496575392,19
oltorf,benwhite,1496587560,1496587711,151
oltorf,benwhite,1496598373,1496598559,186
oltorf,benwhite,1496599990,1496600184,194
oltorf,benwhite,1496589408,1496589443,35
oltorf,benwhite,1496615389,1496615534,145
oltorf,benwhite,1496569891,1496569959,68
oltorf,benwhite,1496610407,1496610451,44
oltorf,benwhite,1496600247,1496600315,68
oltorf,benwhite,1496573147,1496573312,165
oltorf,benwhite,1496573189,1496573335,146
oltorf,benwhite,1496594745,1496594870,125
oltorf,benwhite,1496606882,1496606992,110
oltorf,benwhite,1496611805,1496611814,9
oltorf,benwhite,1496585978,1496586033,55
oltorf,benwhite,1496592893,1496593049,156
oltorf,benwhite,1496568257,1496568312,55
