"ATD_SIGNAL_ID","SIGNAL_TYPE","LOCATION_NAME","PRIMARY_ST","CROSS_ST","CONTROL","ATD_LOCATION_ID","COA_INTERSECTION_ID","COUNCIL_DISTRICT","CROSS_ST_AKA","CROSS_ST_SEGMENT_ID","JURISDICTION","LANDMARK","PRIMARY_ST_AKA","PRIMARY_ST_SEGMENT_ID","SIGNAL_ENG_AREA","GEOCODE","GEOCODE: Street 1","GEOCODE: Street 2","GEOCODE: City","GEOCODE: State","GEOCODE: Zip","GEOCODE: Country","GEOCODE: Latitude","GEOCODE: Longitude","MASTER_SIGNAL_ID","SIGNAL_STATUS","IP_SWITCH","IP_CONTROL","SWITCH_COMM"
"596","TRAFFIC","E RUNDBERG LN / N IH 35 SVRD SB","E RUNDBERG LN","N IH 35 SVRD SB","MASTER","585","5163096","4","","2010911","AUSTIN FULL PURPOSE","","","2010918","NORTH","9400 North Interstate 35 Frontage Road Austin, Texas 78753","9400 North Interstate 35 Frontage Road","","Austin","Texas","78753","United States","30.358427","-97.6885452","","TURNED_ON","0","0","Both"
"597","TRAFFIC","E RUNDBERG LN / N IH 35 SVRD NB","E RUNDBERG LN","N IH 35 SVRD NB","SLAVE","586","5163233","4","","2010930","AUSTIN FULL PURPOSE","","","2010918","NORTH","9401-9495 North Interstate 35 Frontage Road Austin, Texas 78753","9401-9495 North Interstate 35 Frontage Road","","Austin","Texas","78753","United States","30.3579063","-97.6874924","","TURNED_ON","0","0","Both"
"598","TRAFFIC","DESSAU RD / WANDERING WAY","DESSAU RD","WANDERING WAY","MASTER","587","5165227","1","","2012476","AUSTIN FULL PURPOSE","","","2012477","NORTH","11120 Wandering Way Austin, Texas 78754","11120 Wandering Way","","Austin","Texas","78754","United States","30.369976","-97.6674728","","TURNED_ON","1","1","Both"
"599","TRAFFIC","BURLESON RD / EMMA BROWNING AVE","BURLESON RD","EMMA BROWNING AVE","MASTER","588","5165374","2","","3347719","AUSTIN FULL PURPOSE","","","2027721","SOUTH","10198 Emma Browning Avenue Austin, Texas 78719","10198 Emma Browning Avenue","","Austin","Texas","78719","United States","30.1731625","-97.6705399","","TURNED_ON","1","1","Both"
"600","TRAFFIC","METRIC BLVD / BITTERN HOLW","METRIC BLVD","BITTERN HOLW","MASTER","589","5161654","7","","2006574","AUSTIN FULL PURPOSE","","","3270397","NORTH","12093-12099 Bittern Hollow Austin, Texas 78758","12093-12099 Bittern Hollow","","Austin","Texas","78758","United States","30.4031048","-97.7003403","","TURNED_ON","0","0","Both"
"601","TRAFFIC","ANDERSON MILL RD / N US 183 HWY SVRD NB","ANDERSON MILL RD","N US 183 HWY SVRD NB","SLAVE","590","5150772","6","","3313611","AUSTIN FULL PURPOSE","","","2038761","NORTH","13473-13479 Research Boulevard Austin, Texas 78729","13473-13479 Research Boulevard","","Austin","Texas","78729","United States","30.4488926","-97.7900314","","TURNED_ON","1","1","Both"
"602","TRAFFIC","ANDERSON MILL RD / N US 183 HWY SVRD SB","ANDERSON MILL RD","N US 183 HWY SVRD SB","MASTER","591","5150697","6","","3313614","AUSTIN FULL PURPOSE","","","2048216","NORTH","13466 Research Boulevard Austin, Texas 78750","13466 Research Boulevard","","Austin","Texas","78750","United States","30.4486465","-97.790947","","TURNED_ON","1","1","Both"
"603","TRAFFIC","LAKE CREEK PKWY / N US 183 HWY SVRD NB","LAKE CREEK PKWY","N US 183 HWY SVRD NB","SLAVE","592","5150435","6","","2048153","AUSTIN FULL PURPOSE","","","2037572","NORTH","13755 Research Boulevard Austin, Texas 78729","13755 Research Boulevard","","Austin","Texas","78729","United States","30.4614143","-97.7935562","","TURNED_ON","1","1","Both"
"604","TRAFFIC","LAKE CREEK PKWY / N US 183 HWY SVRD SB","LAKE CREEK PKWY","N US 183 HWY SVRD SB","MASTER","593","5150355","6","","2048156","AUSTIN FULL PURPOSE","","","2037572","NORTH","13768 Research Boulevard Austin, Texas 78750","13768 Research Boulevard","","Austin","Texas","78750","United States","30.4611416","-97.7945862","","TURNED_ON","1","1","Both"
"605","TRAFFIC","W WILLIAM CANNON DR / ","W WILLIAM CANNON DR","","UNKNOWN","594","","8","","","AUSTIN FULL PURPOSE","COSTCO","","3260646","SOUTH","4312 West William Cannon Drive Austin, Texas 78749","4312 West William Cannon Drive","","Austin","Texas","78749","United States","30.2224102","-97.8390427","","TURNED_ON","0","0","Both"
"606","TRAFFIC","S LAKELINE BLVD / PECAN PARK BLVD","S LAKELINE BLVD","PECAN PARK BLVD","MASTER","595","5149185","6","","3272816","AUSTIN FULL PURPOSE","","","2038005","NORTH","2900 South Lakeline Boulevard Cedar Park, Texas 78613","2900 South Lakeline Boulevard","","Cedar Park","Texas","78613","United States","30.4768543","-97.8072205","","TURNED_ON","1","1","Both"
"607","TRAFFIC","OAK KNOLL DR / RESEARCH BLVD SVRD NB","OAK KNOLL DR","RESEARCH BLVD SVRD NB","MASTER","596","5154140","6","","2007789","AUSTIN FULL PURPOSE","","","2007808","NORTH","12423-12499 Research Boulevard Austin, Texas 78759","12423-12499 Research Boulevard","","Austin","Texas","78759","United States","30.4294701","-97.7590485","","TURNED_ON","0","0","Both"
"608","TRAFFIC","LAKELINE MALL DR / PECAN PARK BLVD","LAKELINE MALL DR","PECAN PARK BLVD","MASTER","597","5149643","6","","3272712","AUSTIN FULL PURPOSE","","","2038324","NORTH","11200 Pecan Park Boulevard Cedar Park, Texas 78613","11200 Pecan Park Boulevard","","Cedar Park","Texas","78613","United States","30.4719791","-97.8020782","","TURNED_ON","0","0","None"
"609","TRAFFIC","DUVAL RD / RESEARCH BLVD SVRD NB","DUVAL RD","RESEARCH BLVD SVRD NB","MASTER","598","5155785","6","","2006067","AUSTIN FULL PURPOSE","","","2006073","NORTH","11693 Research Boulevard Austin, Texas 78759","11693 Research Boulevard","","Austin","Texas","78759","United States","30.4191017","-97.7464447","","TURNED_ON","0","0","Both"
"610","TRAFFIC","N LAMAR BLVD / W LONGSPUR BLVD","N LAMAR BLVD","W LONGSPUR BLVD","MASTER","599","5162396","4","","2039835","AUSTIN FULL PURPOSE","","","2010567","NORTH","9602 Texas 275 Loop Austin, Texas 78753","9602 Texas 275 Loop","","Austin","Texas","78753","United States","30.3673611","-97.6945877","","TURNED_ON","1","1","Both"
"611","TRAFFIC","JOLLYVILLE RD / BALCONES WOODS DR","JOLLYVILLE RD","BALCONES WOODS DR","MASTER","600","5155634","10","","2006458","AUSTIN FULL PURPOSE","","","2006453","NORTH","11125 Jollyville Road Austin, Texas 78759","11125 Jollyville Road","","Austin","Texas","78759","United States","30.407795","-97.7478638","","TURNED_ON","1","0","Both"
"612","TRAFFIC","SOUTHWEST PKWY / BOSTON LN","SOUTHWEST PKWY","BOSTON LN","MASTER","601","5147638","8","","2041466","AUSTIN FULL PURPOSE","","","2046523","SOUTH","4635 Boston Lane Austin, Texas 78735","4635 Boston Lane","","Austin","Texas","78735","United States","30.2401161","-97.8332901","","TURNED_ON","0","0","None"
"613","TRAFFIC","CAMERON RD / NORTHRIDGE DR","CAMERON RD","NORTHRIDGE DR","MASTER","602","5161782","4","","2015555","AUSTIN FULL PURPOSE","","","2015494","NORTH","1190-1198 Reinli Street Austin, Texas 78723","1190-1198 Reinli Street","","Austin","Texas","78723","United States","30.3158131","-97.7015381","","TURNED_ON","1","1","Both"
"614","TRAFFIC","RED RIVER ST / E 4TH ST","RED RIVER ST","E 4TH ST","MASTER","603","5157734","9","","2018982","AUSTIN FULL PURPOSE","","","2018981","CENTRAL","601 East 4th Street Austin, Texas 78701","601 East 4th Street","","Austin","Texas","78701","United States","30.2646255","-97.7378387","","TURNED_ON","1","1","Both"
"615","TRAFFIC","BURNET RD / RESEARCH BLVD SVRD SB","BURNET RD","RESEARCH BLVD SVRD SB","MASTER","604","5158961","7","","3312754","AUSTIN FULL PURPOSE","","","2039729","NORTH","9014 Research Boulevard Austin, Texas 78758","9014 Research Boulevard","","Austin","Texas","78758","United States","30.3728848","-97.7264786","","TURNED_ON","1","1","Both"
"616","TRAFFIC","FREIDRICH LN / WOODWARD ST","FREIDRICH LN","WOODWARD ST","MASTER","605","5156782","2","","2023189","AUSTIN FULL PURPOSE","","","2041737","SOUTH","4101-4113 Freidrich Lane Austin, Texas 78744","4101-4113 Freidrich Lane","","Austin","Texas","78744","United States","30.2132587","-97.7454681","","TURNED_ON","0","0","None"
"617","TRAFFIC","N FM 620 RD SB / NORTH LAKE CREEK PKWY","N FM 620 RD SB","NORTH LAKE CREEK PKWY","MASTER","606","5150708","6","","3271127","AUSTIN FULL PURPOSE","","","3271153","NORTH","13401 Ranch Road 620 Austin, Texas 78729","13401 Ranch Road 620","","Austin","Texas","78729","United States","30.4710636","-97.7902222","","TURNED_ON","1","1","Both"
"618","TRAFFIC","N FM 620 RD NB / LAKE CREEK PKWY","N FM 620 RD NB","LAKE CREEK PKWY","SLAVE","607","5150746","6","","3272889","AUSTIN FULL PURPOSE","","","3271119","NORTH","13401 Ranch Road 620 Austin, Texas 78729","13401 Ranch Road 620","","Austin","Texas","78729","United States","30.4702168","-97.7898941","","TURNED_ON","1","1","Both"
"619","TRAFFIC","E RIVERSIDE DR / CROSSING PL","E RIVERSIDE DR","CROSSING PL","MASTER","608","5160379","3","","3271168","AUSTIN FULL PURPOSE","","","2022822","SOUTH","1901 Crossing Place Austin, Texas 78741","1901 Crossing Place","","Austin","Texas","78741","United States","30.231636","-97.7174606","","TURNED_ON","1","1","Both"
"620","TRAFFIC","N IH 35 SVRD SB / E ANDERSON LN SVRD EB","N IH 35 SVRD SB","E ANDERSON LN SVRD EB","MASTER","609","5161809","4","","2011588","AUSTIN FULL PURPOSE","","","2011615","NORTH","7734-7798 North Interstate 35 Frontage Road Austin, Texas 78753","7734-7798 North Interstate 35 Frontage Road","","Austin","Texas","78753","United States","30.3395042","-97.7006454","","TURNED_ON","1","1","Both"
"621","TRAFFIC","N IH 35 SVRD NB / E ANDERSON LN SVRD WB","N IH 35 SVRD NB","E ANDERSON LN SVRD WB","SLAVE","610","5161926","4","","2011603","AUSTIN FULL PURPOSE","","","2011632","NORTH","8 North Interstate 35 Frontage Road Austin, Texas 78752","8 North Interstate 35 Frontage Road","","Austin","Texas","78752","United States","30.3388557","-97.6995544","","TURNED_ON","1","1","Both"
"622","TRAFFIC","N FM 620 RD SB / PECAN PARK BLVD","N FM 620 RD SB","PECAN PARK BLVD","MASTER","611","5149456","6","","3271352","AUSTIN FULL PURPOSE","","","3271371","NORTH","12701 Ranch Road 620 North Austin, Texas 78750","12701 Ranch Road 620 North","","Austin","Texas","78750","United States","30.4667587","-97.8042831","","TURNED_ON","1","1","Both"
"623","TRAFFIC","N FM 620 RD NB / PECAN PARK BLVD","N FM 620 RD NB","PECAN PARK BLVD","SLAVE","612","5149481","6","","3271352","AUSTIN FULL PURPOSE","","","3194298","NORTH","12739-12763 Ranch Road 620 North Austin, Texas 78750","12739-12763 Ranch Road 620 North","","Austin","Texas","78750","United States","30.4659653","-97.8039627","","TURNED_ON","1","1","Both"
"626","TRAFFIC","MANOR RD / ED BLUESTEIN BLVD SVRD NB","MANOR RD","ED BLUESTEIN BLVD SVRD NB","MASTER","613","5165590","1","","2015404","AUSTIN FULL PURPOSE","","","2015403","CENTRAL","7293-7311 Manor Road Austin, Texas 78724","7293-7311 Manor Road","","Austin","Texas","78724","United States","30.3166332","-97.6626892","","TURNED_ON","1","1","Both"
"627","TRAFFIC","MANOR RD / ED BLUESTEIN BLVD SVRD SB","MANOR RD","ED BLUESTEIN BLVD SVRD SB","SLAVE","614","5165539","1","","2019930","AUSTIN FULL PURPOSE","","","2015513","CENTRAL","7202-7248 Manor Road Austin, Texas 78723","7202-7248 Manor Road","","Austin","Texas","78723","United States","30.3152828","-97.6635742","","TURNED_ON","1","1","Both"
"628","TRAFFIC","ED BLUESTEIN BLVD NB / LOYOLA LN","ED BLUESTEIN BLVD NB","LOYOLA LN","MASTER","615","5165704","1","","2040707","AUSTIN FULL PURPOSE","","","2016362","CENTRAL","5531 Loyola Lane Austin, Texas 78724","5531 Loyola Lane","","Austin","Texas","78724","United States","30.3026314","-97.6609726","","TURNED_ON","0","0","Both"
"629","TRAFFIC","ED BLUESTEIN BLVD SB / TECHNI CENTER DR","ED BLUESTEIN BLVD SB","TECHNI CENTER DR","MASTER","616","5165361","1","","2019890","AUSTIN FULL PURPOSE","","","2018083","CENTRAL","6105 Techni Center Drive Austin, Texas 78721","6105 Techni Center Drive","","Austin","Texas","78721","United States","30.2760506","-97.6679153","","TURNED_ON","0","0","Both"
"632","TRAFFIC","GREAT HILLS TRL / JOLLYVILLE RD","GREAT HILLS TRL","JOLLYVILLE RD","MASTER","617","5155431","10","","2046962","AUSTIN FULL PURPOSE","","","3312910","NORTH","10022-10232 Jollyville Road Austin, Texas 78759","10022-10232 Jollyville Road","","Austin","Texas","78759","United States","30.3941898","-97.7497025","","TURNED_ON","1","0","Both"
"633","TRAFFIC","JOLLYVILLE RD / OAK KNOLL DR","JOLLYVILLE RD","OAK KNOLL DR","MASTER","618","5154014","10","","2007855","AUSTIN FULL PURPOSE","","","2007856","NORTH","11909 Oak Knoll Drive Austin, Texas 78759","11909 Oak Knoll Drive","","Austin","Texas","78759","United States","30.427557","-97.7600708","","TURNED_ON","1","0","Both"
"635","TRAFFIC","FM 969 RD / ED BLUESTEIN BLVD SVRD NB","FM 969 RD","ED BLUESTEIN BLVD SVRD NB","MASTER","619","5165563","1","","2017460","AUSTIN FULL PURPOSE","","","2017440","CENTRAL","6121 Farm to Market 969 Austin, Texas 78724","6121 Farm to Market 969","","Austin","Texas","78724","United States","30.2854214","-97.6640472","","TURNED_ON","1","1","Both"
"636","TRAFFIC","E MARTIN LUTHER KING JR BLVD / ED BLUESTEIN BLVD SVRD SB","E MARTIN LUTHER KING JR BLVD","ED BLUESTEIN BLVD SVRD SB","SLAVE","620","5165415","1","","2017457","AUSTIN FULL PURPOSE","","","2017413","CENTRAL","5755-5799 East Martin Luther King Junior Boulevard Austin, Texas 78721","5755-5799 East Martin Luther King Junior Boulevard","","Austin","Texas","78721","United States","30.2858715","-97.6668015","","TURNED_ON","1","1","Both"
"637","TRAFFIC","E MARTIN LUTHER KING JR BLVD / SPRINGDALE RD","E MARTIN LUTHER KING JR BLVD","SPRINGDALE RD","MASTER","621","5164054","1","","2017499","AUSTIN FULL PURPOSE","","","2017436","CENTRAL","4301 Springdale Road Austin, Texas 78723","4301 Springdale Road","","Austin","Texas","78723","United States","30.285862","-97.6826248","","TURNED_ON","1","1","Both"
"638","TRAFFIC","W ANDERSON LN SVRD WB / N LAMAR BLVD SVRD NB","W ANDERSON LN SVRD WB","N LAMAR BLVD SVRD NB","MASTER","622","5160636","4","","2011335","AUSTIN FULL PURPOSE","","","2012677","NORTH","7945 North Lamar Boulevard Austin, Texas 78753","7945 North Lamar Boulevard","","Austin","Texas","78753","United States","30.3477535","-97.7119446","","TURNED_ON","1","1","Both"
"639","TRAFFIC","N LAMAR BLVD SVRD SB / RESEARCH BLVD SVRD NB","N LAMAR BLVD SVRD SB","RESEARCH BLVD SVRD NB","SLAVE","623","5160574","4","","2012670","AUSTIN FULL PURPOSE","","","2011318","NORTH","7898 North Lamar Boulevard Austin, Texas 78758","7898 North Lamar Boulevard","","Austin","Texas","78758","United States","30.3483505","-97.712532","","TURNED_ON","1","1","Both"
"640","TRAFFIC","W ANDERSON LN SVRD EB / N LAMAR BLVD SVRD NB","W ANDERSON LN SVRD EB","N LAMAR BLVD SVRD NB","MASTER","624","5160595","4","","2011335","AUSTIN FULL PURPOSE","","","2012681","NORTH","7875-7897 North Lamar Boulevard Austin, Texas 78752","7875-7897 North Lamar Boulevard","","Austin","Texas","78752","United States","30.3470039","-97.7124252","","TURNED_ON","1","1","Both"
"641","TRAFFIC","N LAMAR BLVD SVRD SB / RESEARCH BLVD SVRD SB","N LAMAR BLVD SVRD SB","RESEARCH BLVD SVRD SB","SLAVE","625","5160514","7","","2012663","AUSTIN FULL PURPOSE","","","2011318","NORTH","7870-7872 North Lamar Boulevard Austin, Texas 78757","7870-7872 North Lamar Boulevard","","Austin","Texas","78757","United States","30.3475475","-97.7131195","","TURNED_ON","1","1","Both"
"642","TRAFFIC","PAYTON GIN RD / OHLEN RD","PAYTON GIN RD","OHLEN RD","MASTER","626","5160293","4","","2012650","AUSTIN FULL PURPOSE","","","2010694","NORTH","1611 Payton Gin Road Austin, Texas 78758","1611 Payton Gin Road","","Austin","Texas","78758","United States","30.3643188","-97.714592","","TURNED_ON","0","0","None"
"643","TRAFFIC","W SLAUGHTER LN / SENDERA MESA DR","W SLAUGHTER LN","SENDERA MESA DR","MASTER","627","5145092","8","","2026293","AUSTIN FULL PURPOSE","","","2026053","SOUTH","9218 Sendera Mesa Drive Austin, Texas 78749","9218 Sendera Mesa Drive","","Austin","Texas","78749","United States","30.1987305","-97.8627777","","TURNED_ON","1","0","Both"
"644","TRAFFIC","N FM 620 RD / ANDERSON MILL RD","N FM 620 RD","ANDERSON MILL RD","MASTER","628","5147797","6","","3193153","AUSTIN FULL PURPOSE","","","2007085","NORTH","11611 Ranch Road 620 North Austin, Texas 78750","11611 Ranch Road 620 North","","Austin","Texas","78750","United States","30.4554501","-97.8258057","","TURNED_ON","0","0","Both"
"645","TRAFFIC","LAMPLIGHT VILLAGE AVE / SCOFIELD RIDGE PKWY","LAMPLIGHT VILLAGE AVE","SCOFIELD RIDGE PKWY","MASTER","629","5162830","7","","2005677","AUSTIN FULL PURPOSE","","","2005676","NORTH","13328-13332 Lamplight Village Avenue Austin, Texas 78727","13328-13332 Lamplight Village Avenue","","Austin","Texas","78727","United States","30.4281406","-97.6890717","","TURNED_ON","0","0","None"
"646","TRAFFIC","ANDERSON MILL RD / POND SPRINGS RD","ANDERSON MILL RD","POND SPRINGS RD","MASTER","630","5151165","6","","2007231","AUSTIN FULL PURPOSE","","","2038761","NORTH","9320-9434 Anderson Mill Road Austin, Texas 78729","9320-9434 Anderson Mill Road","","Austin","Texas","78729","United States","30.4503841","-97.7853088","","TURNED_ON","1","0","Both"
"647","TRAFFIC","S PLEASANT VALLEY RD / NUCKOLS CROSSING RD","S PLEASANT VALLEY RD","NUCKOLS CROSSING RD","MASTER","631","5157009","2","","2036547","AUSTIN FULL PURPOSE","","","2036548","SOUTH","6142-6192 South Pleasant Valley Road Austin, Texas 78744","6142-6192 South Pleasant Valley Road","","Austin","Texas","78744","United States","30.1844883","-97.7449036","","TURNED_ON","0","0","None"
"648","TRAFFIC","SPRINGDALE RD / E 51ST ST","SPRINGDALE RD","E 51ST ST","MASTER","632","5164505","1","","2016964","AUSTIN FULL PURPOSE","","","2016963","CENTRAL","5100 Springdale Road Austin, Texas 78723","5100 Springdale Road","","Austin","Texas","78723","United States","30.2936001","-97.6778107","","TURNED_ON","1","1","Both"
"649","TRAFFIC","BERKMAN DR / BRIARCLIFF BLVD","BERKMAN DR","BRIARCLIFF BLVD","MASTER","633","5162791","4","","2015585","AUSTIN FULL PURPOSE","","","2015584","NORTH","1701 Briarcliff Boulevard Austin, Texas 78723","1701 Briarcliff Boulevard","","Austin","Texas","78723","United States","30.3140945","-97.6925049","","TURNED_ON","0","0","None"
"651","TRAFFIC","E US 290 HWY SVRD WB / BERKMAN DR","E US 290 HWY SVRD WB","BERKMAN DR","MASTER","634","5163176","1","","2015174","AUSTIN FULL PURPOSE","","","2015173","NORTH","U.S. 290 Frontage Road Austin, Texas 78752","U.S. 290 Frontage Road","","Austin","Texas","78752","United States","30.3219185","-97.6890259","","TURNED_ON","0","0","Both"
"652","TRAFFIC","BERKMAN DR / E US 290 HWY SVRD EB","BERKMAN DR","E US 290 HWY SVRD EB","SLAVE","635","5163189","1","","2015196","AUSTIN FULL PURPOSE","","","2015197","NORTH","6731 U.S. 290 Frontage Road Austin, Texas 78723","6731 U.S. 290 Frontage Road","","Austin","Texas","78723","United States","30.3208694","-97.6889267","","TURNED_ON","0","0","Both"
"653","TRAFFIC","CAMERON RD / E ST JOHNS AVE","CAMERON RD","E ST JOHNS AVE","MASTER","636","5162779","1","","2012206","AUSTIN FULL PURPOSE","","","2012148","NORTH","1400 East Saint Johns Avenue Austin, Texas 78752","1400 East Saint Johns Avenue","","Austin","Texas","78752","United States","30.3260517","-97.6923065","","TURNED_ON","1","1","Both"
"654","TRAFFIC","CAMERON RD / E US 290 HWY SVRD WB","CAMERON RD","E US 290 HWY SVRD WB","SLAVE","637","5162504","1","","2015177","AUSTIN FULL PURPOSE","","","2015206","NORTH","6448 U.S. 290 Frontage Road Austin, Texas 78723","6448 U.S. 290 Frontage Road","","Austin","Texas","78723","United States","30.3218555","-97.6949463","","TURNED_ON","1","1","Both"
"655","TRAFFIC","CAMERON RD / E US 290 HWY SVRD EB","CAMERON RD","E US 290 HWY SVRD EB","MASTER","638","5162397","1","","2015208","AUSTIN FULL PURPOSE","","","2015206","NORTH","6441 U.S. 290 Frontage Road Austin, Texas 78723","6441 U.S. 290 Frontage Road","","Austin","Texas","78723","United States","30.3207817","-97.6958618","","TURNED_ON","0","0","Both"
"656","TRAFFIC","CAMERON RD / BRIARCLIFF BLVD","CAMERON RD","BRIARCLIFF BLVD","MASTER","639","5161995","1","","2015442","AUSTIN FULL PURPOSE","","","2015408","NORTH","6000 Cameron Road Austin, Texas 78723","6000 Cameron Road","","Austin","Texas","78723","United States","30.3172894","-97.6996155","","TURNED_ON","1","1","Both"
"657","TRAFFIC","CAMERON RD / BROADMOOR DR","CAMERON RD","BROADMOOR DR","MASTER","640","5161246","4","","2015871","AUSTIN FULL PURPOSE","","","2015797","NORTH","1201 Broadmoor Drive Austin, Texas 78723","1201 Broadmoor Drive","","Austin","Texas","78723","United States","30.3114204","-97.7070084","","TURNED_ON","1","1","Both"
